n,terminal,wtime,count,index,ru_idrss,ru_inblock,ru_isrss,ru_ixrss,ru_majflt,ru_maxrss,ru_minflt,ru_msgrcv,ru_msgsnd,ru_nivcsw,ru_nsignals,ru_nswap,ru_nvcsw,ru_oublock,ru_stime,ru_utime
121,pterm,0.961042,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,19832,2013,0,0,108,0,0,1336,0,0.234006,1.039256
122,pterm,0.917649,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,20036,2031,0,0,420,0,0,1323,0,0.233951,0.9918389999999999
123,pterm,0.944226,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,20228,2021,0,0,276,0,0,1328,0,0.238389,1.026062
124,pterm,0.962259,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,19688,2014,0,0,748,0,0,1317,0,0.258644,1.014163
125,pterm,0.94985,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,20040,2014,0,0,525,0,0,1339,0,0.23545,1.034594
126,pterm,0.937511,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,19676,2007,0,0,97,0,0,1333,0,0.24343199999999998,1.011491
127,pterm,0.950037,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,19864,2024,0,0,161,0,0,1333,0,0.22411499999999998,1.046703
128,pterm,0.956805,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,19664,2016,0,0,207,0,0,1330,0,0.24603999999999998,1.029411
129,pterm,0.941732,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,20176,2017,0,0,778,0,0,1333,0,0.22508299999999998,1.026294
130,pterm,0.929592,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,20164,2018,0,0,682,0,0,1326,0,0.231015,1.008615
131,pterm,0.968077,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,19840,2014,0,0,1490,0,0,1332,0,0.261351,1.027599
132,pterm,0.9357,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,19984,2015,0,0,554,0,0,1328,0,0.241416,1.005848
133,pterm,0.963267,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,19708,2011,0,0,252,0,0,1330,0,0.23913299999999998,1.054825
134,pterm,0.955742,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,19992,2017,0,0,1202,0,0,1326,0,0.243006,1.029402
135,pterm,0.930651,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,20024,2015,0,0,79,0,0,1336,0,0.239498,1.006027
136,pterm,0.945789,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,20092,2017,0,0,443,0,0,1328,0,0.236982,1.021741
137,pterm,0.965789,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,20204,2015,0,0,302,0,0,1334,0,0.221689,1.060405
138,pterm,0.945704,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,19984,2008,0,0,812,0,0,1330,0,0.23904899999999998,1.024164
139,pterm,0.92895,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,20024,2022,0,0,154,0,0,1326,0,0.222936,1.018892
140,pterm,0.94436,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,20044,2014,0,0,856,0,0,1325,0,0.254498,0.999706
141,pterm,0.957253,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,20164,2018,0,0,1391,0,0,1324,0,0.24195,1.034634
142,pterm,0.948499,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,19908,2012,0,0,1193,0,0,1330,0,0.22275099999999998,1.049172
143,pterm,0.955118,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,19676,2004,0,0,465,0,0,1340,0,0.236257,1.046655
144,pterm,0.967961,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,19672,2010,0,0,715,0,0,1340,0,0.251386,1.030163
145,pterm,0.945795,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,20280,2029,0,0,258,0,0,1330,0,0.223963,1.037844
146,pterm,0.955952,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,20096,2018,0,0,224,0,0,1332,0,0.237916,1.040301
147,pterm,0.952036,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,20028,2026,0,0,965,0,0,1326,0,0.24054899999999999,1.029204
148,pterm,0.920291,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,20012,2014,0,0,574,0,0,1319,0,0.233201,0.9920049999999999
149,pterm,0.946489,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,20196,2017,0,0,316,0,0,1332,0,0.238317,1.027305
150,pterm,0.945856,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,20196,2028,0,0,333,0,0,1328,0,0.235592,1.021789
151,pterm,0.973734,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,20032,2016,0,0,1006,0,0,1329,0,0.242339,1.053654
152,pterm,0.934645,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,19820,2009,0,0,314,0,0,1332,0,0.23199399999999998,1.014316
153,pterm,0.931224,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,20184,2026,0,0,133,0,0,1338,0,0.246083,0.998802
154,pterm,0.959637,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,19848,2015,0,0,352,0,0,1323,0,0.230783,1.04091
155,pterm,0.955647,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,19984,2015,0,0,223,0,0,1339,0,0.263708,1.012676
156,pterm,0.943316,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,19884,2013,0,0,102,0,0,1326,0,0.23793599999999998,1.020854
157,pterm,0.960043,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,19992,2015,0,0,969,0,0,1323,0,0.229481,1.046771
158,pterm,0.926796,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,20088,2019,0,0,459,0,0,1314,0,0.213892,1.024871
159,pterm,0.940016,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,20280,2024,0,0,139,0,0,1339,0,0.23582,1.01981
160,pterm,0.94967,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,19652,2014,0,0,540,0,0,1318,0,0.253337,1.019173
161,pterm,0.963819,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,20080,2009,0,0,613,0,0,1336,0,0.25091399999999997,1.02934
162,pterm,0.941699,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,19868,2015,0,0,612,0,0,1330,0,0.219156,1.03927
163,pterm,0.943355,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,19900,2023,0,0,80,0,0,1321,0,0.236063,1.028047
164,pterm,0.95751,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,19988,2013,0,0,543,0,0,1339,0,0.23848,1.038941
165,pterm,0.960276,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,20100,2019,0,0,725,0,0,1335,0,0.24606799999999998,1.034247
166,pterm,0.973852,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,19984,2012,0,0,202,0,0,1336,0,0.239138,1.059274
167,pterm,0.969417,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,19688,2021,0,0,126,0,0,1323,0,0.237485,1.039861
168,pterm,0.927143,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,20260,2020,0,0,1058,0,0,1319,0,0.243829,0.991319
169,pterm,0.94976,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,20008,2015,0,0,624,0,0,1334,0,0.2387,1.028333
170,pterm,0.927136,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,20200,2023,0,0,126,0,0,1314,0,0.229977,1.00347
171,pterm,0.941832,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,20168,2027,0,0,990,0,0,1324,0,0.259799,0.996547
172,pterm,0.938159,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,20196,2028,0,0,61,0,0,1329,0,0.256706,0.989305
173,pterm,0.940397,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,20260,2021,0,0,472,0,0,1332,0,0.23713099999999998,1.017122
174,pterm,0.951536,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,20004,2014,0,0,749,0,0,1326,0,0.24254199999999998,1.018828
175,pterm,0.933624,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,19848,2013,0,0,563,0,0,1331,0,0.238252,1.012458
176,pterm,0.943298,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,20208,2023,0,0,259,0,0,1330,0,0.24209399999999998,1.019983
177,pterm,0.936416,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,19844,2021,0,0,237,0,0,1327,0,0.22941999999999999,1.0196749999999999
178,pterm,0.928225,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,20100,2017,0,0,157,0,0,1325,0,0.229125,1.015095
179,pterm,0.932787,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,19800,2003,0,0,614,0,0,1331,0,0.250013,1.000347
180,pterm,0.974843,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,20016,2030,0,0,2151,0,0,1318,0,0.27255599999999996,1.023815
181,pterm,0.939135,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,20216,2024,0,0,696,0,0,1328,0,0.230265,1.03174
182,pterm,0.972276,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,20028,2019,0,0,281,0,0,1330,0,0.230377,1.06359
183,pterm,0.946422,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,20012,2017,0,0,625,0,0,1318,0,0.245558,1.015339
184,pterm,0.942059,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,19880,2011,0,0,143,0,0,1333,0,0.22414699999999999,1.026193
185,pterm,0.951402,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,20216,2027,0,0,625,0,0,1319,0,0.234371,1.026062
186,pterm,0.934357,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,20200,2021,0,0,357,0,0,1309,0,0.23258399999999999,1.013693
187,pterm,0.944432,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,20096,2007,0,0,134,0,0,1329,0,0.255592,1.003503
188,pterm,0.953819,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,20044,2028,0,0,439,0,0,1336,0,0.221189,1.046324
189,pterm,0.942794,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,19888,2012,0,0,1587,0,0,1316,0,0.217378,1.03368
190,pterm,0.944353,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,20212,2024,0,0,91,0,0,1342,0,0.227355,1.023893
191,pterm,0.949086,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,20188,2023,0,0,259,0,0,1327,0,0.22971,1.031262
