n,terminal,wtime,count,index,ru_idrss,ru_inblock,ru_isrss,ru_ixrss,ru_majflt,ru_maxrss,ru_minflt,ru_msgrcv,ru_msgsnd,ru_nivcsw,ru_nsignals,ru_nswap,ru_nvcsw,ru_oublock,ru_stime,ru_utime
341,uxterm,1.277543,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12616,3323,0,0,776,0,0,1533,8,0.628,0.956
342,uxterm,1.285593,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12436,3323,0,0,858,0,0,1533,8,0.628,0.956
343,uxterm,1.29426,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12560,3319,0,0,710,0,0,1532,8,0.6599999999999999,0.944
344,uxterm,9.940053,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,11540,2704,0,0,1899,0,0,29073,8,1.148,5.348
345,uxterm,1.312261,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12664,3315,0,0,836,0,0,1538,8,0.608,1.0
346,uxterm,1.292279,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12664,3322,0,0,1616,0,0,1542,8,0.58,1.008
347,uxterm,1.303705,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12512,3323,0,0,1165,0,0,1531,8,0.6679999999999999,0.9359999999999999
348,uxterm,1.318967,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12668,3328,0,0,806,0,0,1535,8,0.616,1.0
349,uxterm,1.298698,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12548,3325,0,0,753,0,0,1544,8,0.644,0.952
350,uxterm,1.292526,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12552,3322,0,0,715,0,0,1541,8,0.572,1.016
351,uxterm,1.280887,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12652,3320,0,0,870,0,0,1530,8,0.576,1.012
352,uxterm,1.287036,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12560,3317,0,0,763,0,0,1541,8,0.58,1.004
353,uxterm,1.304036,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12724,3323,0,0,886,0,0,1537,8,0.596,1.008
354,uxterm,9.979061,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,11700,2697,0,0,2073,0,0,29009,8,1.012,5.68
355,uxterm,1.309069,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12524,3312,0,0,1532,0,0,1540,8,0.628,0.98
356,uxterm,1.283607,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12744,3320,0,0,1587,0,0,1534,8,0.612,0.98
357,uxterm,1.290558,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12756,3323,0,0,1014,0,0,1536,8,0.632,0.956
358,uxterm,1.301831,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12540,3316,0,0,659,0,0,1530,8,0.5399999999999999,1.056
359,uxterm,1.312551,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12600,3320,0,0,1985,0,0,1528,8,0.564,1.052
360,uxterm,1.30888,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12440,3318,0,0,1215,0,0,1533,8,0.612,0.992
361,uxterm,1.290465,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12636,3320,0,0,729,0,0,1541,8,0.584,1.008
362,uxterm,1.291927,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12524,3326,0,0,648,0,0,1537,8,0.592,0.996
363,uxterm,1.298949,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12700,3325,0,0,686,0,0,1535,8,0.564,1.028
364,uxterm,1.299095,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12516,3324,0,0,763,0,0,1531,8,0.592,1.0
365,uxterm,1.279326,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12632,3315,0,0,614,0,0,1535,8,0.6,0.988
366,uxterm,1.311098,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12696,3319,0,0,1067,0,0,1534,8,0.604,1.004
367,uxterm,1.304174,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12632,3320,0,0,844,0,0,1536,8,0.568,1.04
368,uxterm,1.295753,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12636,3330,0,0,1359,0,0,1525,8,0.584,1.008
369,uxterm,1.301057,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12596,3327,0,0,682,0,0,1537,8,0.644,0.956
370,uxterm,1.333533,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12616,3319,0,0,1142,0,0,1519,8,0.6559999999999999,0.976
371,uxterm,1.300591,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12684,3330,0,0,830,0,0,1538,8,0.628,0.964
372,uxterm,1.307915,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12688,3326,0,0,1328,0,0,1544,8,0.572,1.032
373,uxterm,1.296579,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12688,3325,0,0,1005,0,0,1529,8,0.568,1.032
374,uxterm,1.301642,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12564,3314,0,0,776,0,0,1534,8,0.596,1.004
375,uxterm,1.318522,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12704,3321,0,0,538,0,0,1537,8,0.644,0.968
376,uxterm,1.290157,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12648,3326,0,0,1120,0,0,1532,8,0.62,0.968
377,uxterm,1.272357,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12648,3321,0,0,1085,0,0,1528,8,0.568,1.016
378,uxterm,9.988951,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,11676,2702,0,0,1482,0,0,28988,8,1.056,5.568
379,uxterm,1.308973,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12700,3330,0,0,1062,0,0,1531,8,0.616,0.996
380,uxterm,1.301091,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12720,3328,0,0,974,0,0,1531,8,0.648,0.956
381,uxterm,1.319735,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12640,3318,0,0,796,0,0,1531,8,0.588,1.024
382,uxterm,1.317784,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12704,3316,0,0,723,0,0,1542,8,0.648,0.964
383,uxterm,1.302343,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12552,3322,0,0,794,0,0,1540,8,0.628,0.976
384,uxterm,1.3302,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12612,3320,0,0,929,0,0,1549,8,0.632,0.996
385,uxterm,1.303212,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12640,3326,0,0,826,0,0,1538,8,0.62,0.98
386,uxterm,1.293368,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12576,3319,0,0,1038,0,0,1535,8,0.572,1.028
387,uxterm,1.321099,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12596,3325,0,0,1209,0,0,1529,8,0.592,1.02
388,uxterm,1.300103,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12600,3315,0,0,582,0,0,1534,8,0.596,1.0
389,uxterm,1.294965,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12580,3322,0,0,687,0,0,1534,8,0.624,0.976
390,uxterm,1.303083,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12672,3319,0,0,593,0,0,1522,8,0.632,0.968
391,uxterm,1.293353,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12664,3326,0,0,1160,0,0,1532,8,0.6559999999999999,0.9319999999999999
392,uxterm,1.298147,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12532,3315,0,0,718,0,0,1540,8,0.64,0.952
393,uxterm,1.317777,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12632,3317,0,0,1057,0,0,1534,8,0.624,1.0
394,uxterm,1.301988,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12656,3312,0,0,1200,0,0,1532,8,0.636,0.964
395,uxterm,1.307343,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12744,3319,0,0,1393,0,0,1536,8,0.6,1.004
396,uxterm,1.309683,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12672,3324,0,0,1349,0,0,1530,8,0.636,0.98
397,uxterm,1.287218,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12576,3319,0,0,507,0,0,1532,8,0.6599999999999999,0.9279999999999999
398,uxterm,1.31534,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12616,3323,0,0,1134,0,0,1518,8,0.62,0.992
399,uxterm,1.312261,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12600,3331,0,0,708,0,0,1539,8,0.632,0.976
400,xfce4-terminal,0.89796,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,37156,4963,0,0,142,0,0,31598,1184,0.372,0.744
401,xfce4-terminal,0.886715,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,37204,4972,0,0,137,0,0,31726,1184,0.344,0.756
402,xfce4-terminal,0.889523,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,37724,4962,0,0,167,0,0,33435,1184,0.368,0.732
403,xfce4-terminal,0.896,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,37416,4932,0,0,272,0,0,31350,1184,0.39999999999999997,0.708
404,xfce4-terminal,0.901088,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,37488,4955,0,0,173,0,0,29937,1184,0.39999999999999997,0.728
405,xfce4-terminal,0.892014,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,37424,4928,0,0,305,0,0,30927,1184,0.38799999999999996,0.724
406,xfce4-terminal,0.88944,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,37048,4922,0,0,382,0,0,29140,1184,0.356,0.744
407,xfce4-terminal,0.887865,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,37216,4931,0,0,139,0,0,31454,1184,0.42,0.688
408,xfce4-terminal,0.894033,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,37340,4969,0,0,409,0,0,30856,1184,0.40399999999999997,0.708
409,xfce4-terminal,0.891959,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,37424,4931,0,0,266,0,0,32202,1184,0.32799999999999996,0.768
410,xfce4-terminal,0.90307,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,37548,4940,0,0,443,0,0,31170,1184,0.384,0.732
411,xfce4-terminal,0.883829,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,37120,4940,0,0,218,0,0,31657,1184,0.368,0.732
412,xfce4-terminal,0.884664,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,37676,4996,0,0,119,0,0,31123,1184,0.344,0.756
413,xfce4-terminal,0.89768,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,37724,4997,0,0,271,0,0,30502,1184,0.33199999999999996,0.764
414,xfce4-terminal,0.885698,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,37264,4997,0,0,209,0,0,32853,1184,0.428,0.6719999999999999
415,xfce4-terminal,0.894336,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,37104,4946,0,0,178,0,0,33167,1184,0.416,0.692
416,xfce4-terminal,0.895927,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,37580,4984,0,0,246,0,0,31992,1184,0.412,0.696
417,xfce4-terminal,0.887566,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,37000,4922,0,0,180,0,0,30969,1184,0.40399999999999997,0.696
418,xfce4-terminal,0.889521,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,37556,4972,0,0,127,0,0,31016,1184,0.356,0.752
419,xfce4-terminal,0.881776,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,37544,4929,0,0,252,0,0,32898,1184,0.356,0.736
